sample;file_size_in_bytes;total_reads;GC_content;read_mean_lenght;total_base_pairs;read_size_std;maximum_read_size;minimum_read_size
mgm4713203;71795255;273480;0.478238524665637;213.05537882112037;58266385;77.75374717521477;301;50
mgm4529903;9662483;24354;0.39456372601435563;374.0201198981687;9108886;120.90113220681958;604;50
mgm4529907;10232815;25871;0.4586672019069594;372.83104634532873;9645512;118.12566149531764;582;50
mgm4665280;1641576578;8102156;0.48948045900553705;158.48400808377426;1284062157;45.62445963980449;294;50
mgm4713204;109717171;409846;0.4612694462346523;218.1721646667285;89416989;71.42021165583611;301;50
mgm4529908;11943726;35769;0.4119572520101081;312.21680785037324;11167683;100.40199421046222;572;50
mgm4525840;459180621;3251467;0.4444854084316471;76.63562877925564;249178218;22.39170920700058;100;50
mgm4529911;12049746;38089;0.48638205514863325;294.9494867284518;11234331;89.16607700716223;602;50
mgm4529913;9068947;27220;0.39784857080514946;311.482365907421;8478550;111.46010716952956;580;50
mgm4713205;103117595;426565;0.4568288564188352;192.63730263851934;82172331;71.53556294347327;301;50
mgm4529914;7784033;19508;0.41285404845864254;376.25543366823865;7339991;117.22112026511566;668;50
mgm4637845;2830091409;12844797;0.618401960555495;161.782588934648;2078064513;13.418986398853521;190;50
mgm4713206;178050824;703199;0.41773408133622714;203.90109485366162;143383046;73.5314826857627;301;50
mgm4529915;15267289;52209;0.4153362986038933;271.4142006167519;14170264;94.23105749440234;573;50
mgm4754635;369636903;2171620;0.5734506134116015;121.4055447085586;263646709;32.338655701439436;242;50
mgm4525841;923180805;5777197;0.44786784379485983;94.77020724756314;547506157;2.1032089832310565;95;50
mgm4664563;1613758410;8284835;0.5608776919400095;143.41566404158925;1188175113;21.179187527278913;151;50
mgm4529916;5152030;15748;0.4297926847945644;305.5715646431293;4812141;111.00403087851603;579;50
mgm4529917;4587999;13572;0.45342084149849465;316.2855879752432;4292628;109.21591633375152;568;50
mgm4713207;67671575;259115;0.4362160571306333;211.71076549022635;54857435;77.40179897001991;301;50
mgm4529918;7276679;24033;0.43269212725140377;281.59659634669;6767611;107.55500026921067;582;50
mgm4529919;7883150;24210;0.38238368308197584;304.0518793886824;7361096;107.5092615134835;555;50
mgm4713208;36897294;152817;0.4261277981526098;192.3555494480326;29395198;67.4523198652651;301;50
mgm4529920;5445969;15000;0.39712348795566677;340.88506666666666;5113276;117.18480282744183;577;50
mgm4529923;6327261;19025;0.4035980964202469;310.9046517739816;5914961;104.42127527468351;578;50
mgm4713209;92401032;378948;0.4327964856423027;194.70252119024246;73782131;73.28234084757302;301;50
mgm4755556;1797950056;10752564;0.5507767171229325;120.08396267160093;1291210494;33.491860492578766;242;50
mgm4529924;9170951;26504;0.4308524941522844;324.1221702384546;8590534;105.42634986545801;555;50
mgm4529925;19237901;58292;0.38358017606106437;308.39276401564535;17976831;99.05606772920753;561;50
mgm4713210;67072133;267031;0.4356854977699772;201.9134969348128;53917163;69.67491853649103;301;50
mgm4529927;32232419;94702;0.38330875472292486;318.57684103820407;30169864;102.15149705224171;582;50
mgm4466163;10240753947;72609959;0.48217075260749354;100.00000137722155;7260996000;1.377221549934806e-06;100;100
mgm4713211;58938615;191697;0.4544998031110183;257.19982576670475;49304435;64.50568572482263;301;50
mgm4730835;1495992885;8568423;0.37695273535700763;130.7137426571961;1120010639;29.02226546762603;151;50
mgm4529928;20304394;59599;0.38910458189192293;318.84912498531855;19003089;106.9806391328264;675;50
mgm4713212;75070304;310393;0.43403382192303264;192.75395385849552;59829478;73.0939272388264;301;50
mgm4529929;12671738;33283;0.454709035398642;358.2623261124298;11924045;116.03111574524264;659;50
mgm4550331;85525204;199994;0.4183296990180035;367.46904907147217;73491605;61.15279072678784;494;250
mgm4525842;780960441;5483628;0.4488527439900786;77.80825942241158;426671550;22.389616501072773;100;50
mgm4713213;98701919;320899;0.4789378939866709;257.3278165404068;82576239;65.53771613552927;301;50
mgm4665281;1648282090;7901384;0.49641250183042057;164.52749910648564;1299994949;48.1919074480941;294;50
mgm4550332;4502588;10523;0.4264226270587125;367.51924356172196;3867405;62.18362360934592;494;251
mgm4713214;128164806;434835;0.4462822573210352;244.71072935711246;106408790;69.84182633245818;301;50
mgm4552772;14182418;47855;0.4241181950465987;237.88308431720824;11383895;37.983942199055434;251;50
mgm4746911;1646247918;8109305;0.5757499650179397;153.29498014934694;1243115749;53.301893509833505;294;50
mgm4552773;5513912;19691;0.3741561924923823;221.84972830227008;4368443;54.72929412280786;251;50
mgm4713215;102303800;421103;0.4671333783961358;193.80186795154628;81610548;78.10142570668064;301;50
mgm4552774;14883737;50351;0.43346201345672375;237.1393219598419;11940202;39.76062008627276;251;50
mgm4552775;3640690;13272;0.3797286199253867;216.24449969861362;2869997;59.92016919929597;251;50
mgm4577673;6143942;30058;0.47940798495225934;146.73284982367423;4410496;79.23898097171663;494;50
mgm4713216;72635832;269818;0.46441234223416383;219.64706579990957;59264732;70.83127602827051;301;50
mgm4579114;101047306;407149;0.49273161842690033;227.94435943598043;92807318;49.53730548811891;329;50
mgm4525843;893130782;5589442;0.4353109373493968;94.76111354228203;529661748;2.1343905180178293;95;50
mgm4713217;58958354;203442;0.4314372938551059;239.8540222766194;48796382;71.93890417146247;301;50
mgm4579115;110374344;431951;0.40982684414861553;230.2948876145674;99476107;51.210713999061106;359;50
mgm4713218;89188896;292046;0.4769315596658769;255.1795059682379;74524154;65.84231139759748;301;50
mgm4579116;124759003;525785;0.4482605403082423;218.3778388504807;114819792;37.68068195969513;321;50
mgm4713219;63309533;202855;0.4694835984022698;261.75631362303125;53098577;61.66841829023431;301;50
mgm4713220;95459593;353315;0.4622812804150062;220.609558043106;77944666;70.88472178156391;301;50
mgm4579117;47987785;193019;0.3903366575343982;224.59845921904062;43351770;51.75665735346662;332;50
mgm4579118;150477499;615376;0.4844602448096452;225.36053404747668;138681464;42.59721912837618;315;50
mgm4713221;47810695;175970;0.4414740094235304;222.08960050008525;39081107;71.16562970849783;301;50
mgm4730837;1619564087;8923443;0.3788080562146555;137.50513585395234;1227019242;26.19831033550291;151;50
mgm4713222;88279768;383670;0.4327274157948443;181.18639716422967;69515785;72.25329120150084;301;50
mgm4525844;742383770;5317570;0.4363487403164936;75.05269248923851;399097946;22.248677694386863;100;50
mgm4579119;107781348;424842;0.4099711169869278;229.45928839427364;97483943;48.25312749668652;332;50
mgm4701418;2153126986;15115195;0.46276667043921754;98.44183677418651;1487967559;8.4740270340291;101;50
mgm4713223;105109277;414405;0.43968151071095835;204.31515305075953;84669221;78.50608550460875;301;50
mgm4579120;46880371;180815;0.46991908536965504;233.9326438625114;42298531;44.85331686014922;345;50
mgm4661596;970851418;3401961;0.5299298989372244;227.03197097203642;772353911;96.51704654870554;592;50
SRR1658462;5948257020;31349256;0.42906883973061055;144.22482374063358;4521340921;13.998222063061451;150;50
mgm4579121;80729451;329485;0.4011517448520621;220.94343293321396;72797547;47.827816386965274;311;50
mgm4713224;57806068;248953;0.46362528078221094;183.25410017151833;45621658;71.05346927014017;301;50
mgm4579122;75510596;296802;0.3491224854938401;229.1777481283819;68020414;46.77644548917611;335;50
mgm4713225;105741952;401587;0.43805559802622634;213.85850886607386;85882797;72.15771470115241;301;50
mgm4579123;68297204;269087;0.39290775046105714;229.6487195591017;61795485;53.063715998595235;339;50
mgm4713226;46722718;165245;0.43936193365618337;232.9312899028715;38490731;72.41033818751286;301;50
mgm4624578;1507637223;8735890;0.4924818527318314;127.76902261818773;1116176127;31.851242458125547;151;50
mgm4665886;3637134303;23391196;0.4396658370206874;101.00000431786387;2362510897;4.3178638704071325e-06;101;101
mgm4713227;87155981;330230;0.4387373035507641;214.42348968900464;70809069;77.2956564883652;301;50
mgm4525845;802310623;5020542;0.4456959014631906;94.77716549328738;475832740;2.071577163484132;95;50
mgm4664564;1517989217;7749530;0.5706990006697726;143.51102363627214;1112142983;21.018298440420754;151;50
mgm4713228;77121848;280504;0.44447474285849947;225.24678792459287;63182625;73.16501861366157;301;50
mgm4713229;108201855;405184;0.4384754390174529;217.48935051729583;88123205;77.74589091291661;301;50
mgm4713230;118906737;383445;0.47338927642093154;259.80147348381126;99619576;62.93312664007991;301;50
mgm4713231;46827742;183386;0.41876253797290275;206.01479938490397;37780230;74.45756166873356;301;50
mgm4698701;5735693894;28723080;0.44751932569017827;155.57502764327504;4468593965;31.424946641439206;294;50
mgm4713232;75132591;289259;0.4641506736091583;210.34654064350633;60844630;71.67058585718473;301;50
mgm4634013;7511535834;43261370;0.5991504614606108;125.11931434441397;5412832952;3.3020852233467815;242;125
mgm4680838;5783282393;35492838;0.5141281074466044;114.6332704079623;4068660096;30.395831505627935;194;50
mgm4766430;851629422;3722137;0.48813250772538397;180.80103634014546;672966227;34.0476436390088;242;50
mgm4525846;668695625;4820460;0.44740570983580313;74.18074395389651;357585309;22.17584277780924;100;50
mgm4730838;1507856299;8726327;0.3638188475066034;128.94237690153028;1125193345;29.788071560180523;151;50
mgm4709435;2359464733;11874874;0.5179799376668729;151.92280372827534;1804064152;43.39356888558457;294;50
mgm4746912;1121935926;5319430;0.6033747368673907;161.16909161319916;857327701;48.24166645264454;294;50
mgm4525847;629656703;3939744;0.42455854765480233;94.79359775660551;373462508;2.015223840852651;95;50
mgm4664565;1811277642;9236948;0.5652044595521329;143.71567340208043;1327494202;20.731739178847075;151;50
mgm4718937;1436680568;4550462;0.41756180900600653;264.665615711108;1204350827;95.02323065432391;494;50
mgm4525848;192768607;1353703;0.4251452368434657;77.79101028807648;105305924;22.367129645871067;100;50
mgm4701419;2249323615;16777800;0.4846604922617418;97.05360434621942;1628345963;10.386468798698996;101;50
mgm4525849;812712952;5085542;0.42495420605927625;94.78169308207464;482016281;2.0599155207800575;95;50
mgm4612997;2029882302;8052167;0.4694015675588954;201.429586967086;1621944673;83.6345672227525;434;50
mgm4484865;4356384857;30034900;0.4824327554635506;101.00000336275467;3033525001;3.3627546678692576e-06;101;101
mgm4637846;1935624136;8779101;0.6153990131220538;161.9399359911681;1421687054;13.379481604051163;190;50
mgm4665282;1722773788;8578314;0.4627726783771612;156.61778106979997;1343516504;41.63899770076002;294;50
SRR5435975;12131209622;62197371;0.437695294130471;149.3928043357331;9291839676;5.914827047830339;151;50
mgm4661597;998751186;3569377;0.5289500609099733;221.5017906486202;790623397;91.35061267537738;592;50
mgm4624579;1414427300;8160743;0.4674463128481214;128.49719651752298;1048632597;31.27036106720999;151;50
mgm4766431;450449333;1965349;0.46098776497085153;181.19057073323873;356102707;34.1004828230019;242;50
mgm4766432;707755194;3107933;0.44842223951922755;179.7411182930906;558623353;34.039680140498874;242;50
mgm4730839;1639619815;9110800;0.3669869038534262;135.9973128594635;1239044318;27.220940026843348;151;50
mgm4709438;1117516412;5609008;0.5201204130462254;152.42449591799476;854950217;42.53834936076471;294;50
mgm4661598;1026552167;3563223;0.5326759149920757;229.67342599663283;818377634;91.80373517426918;592;50
mgm4624937;1497314454;9391411;0.38045802344683366;117.46132120082915;1103127544;20.952361996896855;150;50
SRR1947270;4104617953;14413178;0.43000118032963525;239.62837057864684;3453806359;50.43297221840807;301;50
mgm4766433;338234057;1485424;0.5557467749377353;179.71646883314125;266955156;33.9045125032461;242;50
mgm4624580;1676427642;9439153;0.46781023014529677;132.71298399337314;1252698161;29.267745407515157;151;50
mgm4665283;1676463739;8331533;0.504743569119113;157.1146646121428;1309006013;45.88013365654733;294;50
mgm4766434;771189960;3379537;0.4656588288089993;180.20230049264146;609000342;34.059757660797395;242;50
mgm4746913;1611944835;7911980;0.615847223723682;154.22201395857928;1220201490;52.06149738521529;294;50
mgm4661599;1000266534;3451465;0.5344730808508373;231.3688144020003;798561365;95.30154338502463;592;50
mgm4709440;1259609725;6382030;0.5254136572431088;150.58617446173082;961045483;43.15669964856229;294;50
mgm4624938;431788309;2742643;0.3830074363270234;115.50228119372444;316781523;21.429830911199947;150;50
mgm4766435;861770709;3772464;0.5516812850556373;180.44237903926984;680712379;34.06046349591842;242;50
mgm4624939;6646591361;53951759;0.37654649841545756;79.80704252849291;4305730325;10.67221632663671;150;50
mgm4525850;472426289;3309824;0.4250303745672833;78.11897611474205;258560062;22.361097208002292;100;50
mgm4665284;1846891290;8749100;0.4698765786525545;167.1891844875473;1462754894;49.75753470232943;294;50
mgm4746914;1288948886;6319990;0.6130816065835306;154.49054713694167;976378713;52.716538892684255;294;50
mgm4525948;256084657;1601817;0.3989330811647737;94.83673041302471;151911087;1.8737788278705938;95;50
mgm4661600;906938705;3259771;0.5451551813152923;219.9596005363567;717017927;97.91907977247676;592;50
mgm4709443;1445823361;7321108;0.5226983631976816;150.72261275205884;1103456526;43.832145932037804;294;50
mgm4525949;789894019;5126159;0.39837956713979483;89.2546786004882;457533674;19.058120188365837;100;50
mgm4624581;1501633060;8659957;0.4753473136000866;128.5759950078274;1113462588;30.789810811746047;151;50
mgm4766436;316387046;1379257;0.5459943987341079;181.3838001184696;250174876;34.19395867195906;242;51
mgm4661601;1034572811;3585065;0.5218624440889705;230.1633856010979;825150698;92.36675092282881;592;50
mgm4525950;231284525;1447040;0.43306232926019894;94.80083135227775;137180595;2.0353929409660703;95;50
mgm4746915;1744589828;8819385;0.6156048168941979;148.59819681304307;1310544708;51.66421995426268;294;50
mgm4766437;729043680;3201448;0.45833240836198014;179.73842648701464;575423226;34.07991160256011;242;50
mgm4665285;1382073008;6898547;0.5024894806419655;156.20180872870765;1077565519;44.82073146190618;294;50
mgm4525951;7784390;50846;0.43101700855251185;88.27418085985131;4488389;19.606951124886564;100;50
mgm4525952;117686143;736145;0.4172435987486628;94.83332359793248;69811077;1.8963621690320467;95;50
mgm4525953;739755798;4692729;0.4158009438774648;92.7358564707231;435184243;16.380447578144828;100;50
mgm4766438;486087036;2131542;0.5357101243842332;180.05616450438228;383797277;34.04125650691453;242;50
mgm4661602;1010414036;3540696;0.5428132764712456;226.97519696692402;803650172;92.36494174592507;592;50
mgm4624582;1533643911;8701864;0.4973674324904308;131.37346722495317;1143194045;30.074484656243758;151;50
mgm4766439;483993435;2130187;0.5414731062039508;179.22730727396234;381787680;34.04525649096116;242;51
mgm4665286;1376565389;6571745;0.4988898018908445;165.39715052851258;1086947897;49.03936223626225;294;50
mgm4525954;802803546;5021506;0.40207718718771096;94.8391701613022;476235462;1.855259559550722;95;50
mgm4746916;1104889466;5276880;0.5699225229288378;159.4999399266233;841662043;47.33490869752046;294;50
mgm4637847;2159606048;9707150;0.6132199160403226;163.87383464765662;1590747894;14.291015064227329;190;50
mgm4661603;1016139632;3508655;0.5401575457036618;231.19624072472214;811187846;97.50336798870637;592;50
mgm4701424;2470331291;18401292;0.4857504395214173;97.22699009395645;1789102235;10.277902797469938;101;50
mgm4525955;157160904;1001050;0.4000148456169715;92.10558713350981;92202298;16.95947889378271;100;50
mgm4731329;3001363156;16378292;0.37692224089784016;137.34809673682702;2249527234;34.751869988004856;294;50
SRR1658463;3474679675;17829343;0.5158689659294806;139.52043589043075;2487557707;18.94509698300944;150;50
mgm4665887;2629339784;16909897;0.44634576017121586;101.00000597283355;1707899698;5.972833549131647e-06;101;101
mgm4664566;1009790653;5171870;0.5887012980820017;142.88892180197877;739002928;21.72158244646949;151;50
mgm4525957;778845575;4874077;0.4626759822188911;94.76160429964483;461875356;2.1543073023585735;95;50
mgm4466188;12684371816;86860542;0.4700717086237879;100.00000115127074;8686054300;1.1512707365833959e-06;100;100
mgm4624583;1684475724;9727687;0.4595306960370548;128.34144879455928;1248465443;31.524262028996404;151;50
mgm4661604;843043294;2982438;0.5203442778816123;224.35942608027392;669138078;96.40810840615558;592;50
mgm4525958;308052989;1928024;0.4592627480225189;94.74415152508475;182668998;2.216707139108454;95;50
mgm4700815;14208629699;83246715;0.5653168956871026;121.38662199463366;10105037526;19.49443243348336;244;50
mgm4534202;44909814;281131;0.3891720547319038;100.72714855352132;28317524;2.4200939937226003;101;50
mgm4709444;2501109071;12618296;0.48702065891345686;151.4339260229749;1910838103;42.55547088387815;294;50
mgm4701429;2238509817;15671079;0.46412605987250066;98.83242277063373;1548810705;7.962667793380653;101;50
mgm4534203;47284013;296205;0.389839065805269;100.60266369575125;29799012;2.9721514044306745;101;50
mgm4534204;12913107;80735;0.40840967355356567;100.81404595280857;8139222;1.9371335580693867;101;50
mgm4637848;2991371281;13855386;0.613863453272093;157.39158006857406;2180721095;14.006758431935824;190;50
mgm4534205;13095329;81948;0.40740459728766526;100.68096841899741;8250604;2.5988842820064004;101;50
mgm4534206;32049041;200525;0.3987301688183193;100.74974691434983;20202843;2.256565833472118;101;50
mgm4624584;1446788077;8191593;0.5005129888745604;131.74587531387363;1079208590;29.77015150766484;151;50
mgm4534207;32392951;202848;0.39840739532640124;100.62506901719514;20411594;2.7411415729690884;101;50
mgm4534208;9043220;56678;0.400736561510578;100.46750061752356;5694297;2.9609375302486947;101;50
mgm4534209;9155636;57437;0.399495254584418;100.32747183871024;5762509;3.471499776265185;101;50
mgm4534210;18228838;114029;0.41214251701121224;100.7940874689772;11493449;2.0725731000198926;101;50
mgm4534211;18436217;115447;0.4119000991908765;100.63495803269032;11618004;2.8923536275669077;101;50
mgm4698702;3689971430;18665515;0.5013478007682146;153.5064711581759;2865277340;29.75518117148959;294;50
mgm4665287;1477543628;7173773;0.49398724688710693;162.31630635650166;1164420336;54.906784981184636;294;50
SRR3546449;8104035142;35050556;0.4711983380352528;150.94148512223316;5290582977;0.8686156581068509;151;51
mgm4680840;3992730391;25610752;0.5090346308345253;107.50877268266078;2753380515;24.008251539421526;192;50
mgm4746917;1063259325;5158519;0.5788797172507044;156.17053189103308;805608656;47.122532473880305;294;50
mgm4534212;21621857;135977;0.40679137712871755;99.99555071813616;13597095;4.627598269365389;101;50
mgm4534213;21985194;138435;0.40739765701749636;99.79565861234515;13815212;5.186508710839544;101;50
mgm4534214;16962335;106171;0.4083028694448336;100.70446732158499;10691894;2.2902896897323273;101;50
mgm4534215;17258501;108122;0.4078765862259107;100.57087364273691;10873924;2.848079558241949;101;50
mgm4534216;21378085;133681;0.4042877572337521;100.8200267801707;13477722;1.8909936276945438;101;50
mgm4534217;21790435;136380;0.40433629301383106;100.68760082123478;13731775;2.5511266021419523;101;50
mgm4534218;9290390;58082;0.4067211474116865;100.82953410695224;5856381;1.9109337116834832;101;50
mgm4534220;31657988;198450;0.39973539973539973;100.48767447719828;19941779;2.981382760355903;101;50
mgm4534221;33312014;208991;0.40025529677881033;100.35848912154111;20974021;3.411393493568208;101;50
mgm4534224;45520035;284922;0.42510283780392544;100.73887941261117;28702723;2.23604538404771;101;50
mgm4534225;47176960;295518;0.4257019957290757;100.61839549536745;29734547;2.8658022717697;101;50
mgm4534226;14066417;87950;0.4259703681792814;100.78666287663445;8864187;2.155109381569868;101;50
mgm4534227;14031378;87825;0.4250485889954865;100.62501565613435;8837392;2.935310551046034;101;50
mgm4536596;16796287;72887;0.4800472719032934;170.5641472416206;12431909;20.748325291110216;192;74
mgm4536597;28465898;124803;0.5020151300222898;168.27023388860846;21000630;21.520083886368866;192;58
mgm4624585;1404114080;8135633;0.49521024580164263;127.77644714308032;1039542280;31.74791420803563;151;50
mgm4536598;80104089;358858;0.4798122982390906;163.5012093920158;58673717;23.20427683924614;192;60
mgm4536599;47540180;211379;0.48953530069556134;165.15803840495036;34910941;21.795166929376276;192;99
mgm4536600;35162050;154276;0.501243991212607;168.09523840389951;25933061;22.005908540743512;192;84
mgm4536601;32795330;144801;0.45345629202212195;166.71027824393477;24139815;21.313093758653643;192;101
mgm4536602;49596548;216786;0.4895367487174271;168.9634524369655;36628911;19.827407593705054;192;69
mgm4709445;2595709516;12903257;0.5144588475668812;154.38006977618133;1992005716;42.909359258006646;294;50
mgm4536603;39677553;175205;0.5192083559693796;166.68984332638908;29204894;22.10727089265931;192;51
mgm4699428;6511033429;47080748;0.4138682411830266;87.05817088972333;4098763805;15.665654749771981;158;50
mgm4536604;31166495;135582;0.47635596164757404;170.01793010871648;23051371;21.645747445057765;192;51
mgm4536605;18060681;78028;0.47352510580575957;171.57610088686113;13387740;20.54731310063527;192;51
mgm4536606;52150008;230581;0.4902078881250896;166.39827652755432;38368281;21.137854246344762;192;50
mgm4536607;44108790;194401;0.501626230084684;167.10910952104155;32486178;21.913455115272484;192;59
mgm4536608;11270063;49733;0.5505295893535672;166.8326664387831;8297089;20.74559015239645;192;62
mgm4536609;55518551;243695;0.49505071692031194;168.01624161349227;40944718;21.639350224183517;192;59
mgm4624586;1320717375;7929243;0.47255917729636676;121.84996865400645;966178011;33.416111216529174;151;50
mgm4536610;67899577;302036;0.5055448860452373;165.06979631567097;49857021;21.76526181272848;192;52
mgm4486239;46305014;318457;0.4456770928774418;101.00031715427829;32164258;0.00031715427829191544;101;101
mgm4536611;26109830;113523;0.4882985834775814;170.1222659725342;19312790;21.292884635460126;192;100
mgm4578704;149858254;675458;0.46398372412861444;165.22020466113364;111599309;15.098591184347883;196;54
mgm4536612;33225566;145416;0.5097577429710967;168.6539651757716;24524985;21.614415009472484;192;62
mgm4536613;31792053;137296;0.47816223214684633;171.6589776832537;23568091;20.473184681126618;192;60
mgm4578705;160756860;734180;0.41886902186672653;162.34991963823586;119194064;15.499516350252673;196;51
mgm4664567;1047942729;5359842;0.5667713330775644;143.15226661532188;767273531;21.50314700831573;151;50
mgm4536614;1237329;5414;0.5254235988988728;168.68230513483562;913246;19.59662136112918;192;101
mgm4536840;16023022;69812;0.4746781197052149;169.65007448576176;11843611;21.247401641375834;192;99
mgm4536841;29095679;126082;0.47591910436209767;170.8741374660935;21544153;20.91202143621585;192;100
mgm4578706;166965100;795917;0.488102564031196;166.11598696849043;132214538;18.567704149544323;196;50
mgm4536842;64354388;285970;0.49736808725528375;165.2731230548659;47263155;22.88446653020446;192;100
mgm4536843;21421755;95801;0.5006902021359484;163.88631642675963;15700473;22.07120790479287;192;100
mgm4612434;12237050004;46384327;0.5178809678961577;208.88469588014073;9688976039;10.731541344566605;236;125
mgm4536844;86818422;390481;0.5182954554526957;162.6307374750628;63504213;23.37898884774088;192;97
mgm4536845;26719445;116093;0.47418234227598516;170.27245398086018;19767440;21.256902840878556;192;75
mgm4665888;2643929825;17003728;0.4630226215801147;101.00000593987389;1717376629;5.939873886424876e-06;101;101
mgm4536846;27807019;120899;0.4932136697601591;170.13005897484678;20568554;21.020728906302043;192;99
mgm4624587;1337783231;7710014;0.49857597349996663;128.68881444313848;992192561;31.21974724812546;151;50
mgm4709446;1733516782;8941997;0.494407140359559;147.08663802951398;1315248276;42.200671836345094;294;50
mgm4536847;58980612;263723;0.5149671924836777;163.9226954038897;43230185;22.34886325386287;192;63
mgm4731330;3584018939;19713373;0.38404959863715576;135.9099048650883;2679242649;34.06160568054902;294;50
mgm4536848;35038111;151276;0.4692217464115652;171.71275681535735;25976019;20.452561745605447;192;98
mgm4664568;2500162034;12894362;0.5717354000425896;141.55568581058915;1825270256;23.350066641130926;151;50
mgm4536849;18526434;79903;0.45191992132954867;171.9502271504199;13739339;20.23567216794763;192;58
mgm4536850;14567628;65146;0.49179981465777156;163.88521167838394;10676466;23.38965970644209;192;100
mgm4536851;24276646;109871;0.4376667152580005;161.27284724813646;17719209;23.860702602801005;192;71
mgm4536852;15731027;68831;0.49366130103569156;168.70655663872384;11612241;22.03772919816582;192;69
SRR1658465;5592738354;27988264;0.43288756354092445;144.34649158661645;4040007714;13.987110122994052;150;50
mgm4536853;7054221;32335;0.47852743622196175;158.5345910004639;5126216;25.419219073541147;192;101
mgm4536854;23271221;102967;0.49534628707326506;166.2218574883215;17115366;22.88614801686321;192;100
mgm4536855;32316314;146396;0.5049502132952536;161.06510423782072;23579287;23.986961477376894;192;100
mgm4536856;60130572;260591;0.49831060428640817;170.86992259901533;44527164;21.071728944293962;192;89
mgm4536857;8491256;38419;0.507632259560229;161.3358234207033;6198361;24.237334260384458;192;94
mgm4537106;25732216;111564;0.48032018511285773;170.76950449965938;19051729;20.802930223920104;192;60
mgm4537107;8359251;36716;0.5039589250572468;167.85009260268004;6162784;20.448834221459883;192;97
mgm4537108;26388549;113390;0.44150274142981016;172.7999823617603;19593790;19.100092974612117;192;64
mgm4624940;491031748;3103154;0.3890239319974216;116.28683719854058;360855964;21.395927987977174;150;50
mgm4537109;22271356;96331;0.4464947147096996;171.311353562197;16502594;19.59173310948625;192;100
mgm4613011;12211005283;59199042;0.4412871661764602;162.0309650281165;9592077904;43.24478940222472;292;50
mgm4537110;29618930;127935;0.47093806743973743;171.61899402040098;21956076;20.124835771963244;192;100
mgm4624588;1841815741;10426077;0.4623305665934022;131.77786304474827;1373926147;29.940755505275526;151;50
mgm4537111;80497817;349752;0.49496099350845896;170.31579519202177;59568290;18.368180346402568;192;98
mgm4537119;7106412;31209;0.4680838975063775;166.92909096734917;5209690;21.41699729515618;192;63
mgm4709449;1204081107;6072919;0.5196728176815117;151.48637846149438;919964506;43.7056340719927;294;50
mgm4537120;13957115;60801;0.470277098935216;169.69125507804148;10317398;21.46839919771818;192;99
mgm4624941;388549252;2462683;0.38606760004339974;115.83485206987663;285264521;21.457254722031607;150;50
mgm4537121;14680009;63986;0.4579233397246237;169.56304504110275;10849661;21.297340025937956;192;100
mgm4537122;47275982;207611;0.4857035109454991;167.89363280365683;34856565;22.158387899677777;192;99
mgm4537123;63159933;279812;0.46933364877718026;165.95484468142897;46436157;21.202011756350846;192;90
mgm4537124;11757817;51118;0.4647917657458929;170.13075628936969;8696744;21.534938244509217;192;100
mgm4537125;21121038;91489;0.4613278347900241;170.97094732700106;15641961;20.448607925814525;192;99
mgm4665288;1867321906;9140967;0.47869625832063695;160.23601113536455;1464712090;48.1209929207991;294;50
mgm4537126;7194937;31274;0.46298989816239866;170.1765364200294;5322101;21.569241500989143;192;100
mgm4537127;12961930;56295;0.4680259982700073;170.36667554845013;9590792;21.29675134872779;192;99
mgm4624942;489685393;3091610;0.39368347887740135;116.43863165146962;359982838;21.39779013499189;150;50
mgm4537128;39881253;174695;0.5135930601601862;168.46282377858554;29429613;21.20130435410144;192;99
mgm4537129;34096779;147636;0.4968260797001154;171.06291825841936;25255045;20.476248358705394;192;63
mgm4665889;2162905112;13910153;0.44189581521413485;101.00000726088346;1404925554;7.260883464721769e-06;101;101
mgm4537130;149273408;654966;0.5304614615989618;168.10429243655395;110102596;20.16551240922884;192;96
mgm4746919;907151778;4476168;0.590324323799007;152.4560722475117;682418992;40.261938389761035;294;50
mgm4664569;991426526;5083647;0.5904265674332659;142.66552732713345;725261180;22.078266532609828;151;50
mgm4537131;38353335;171715;0.5032175744446468;163.62724281512973;28097252;22.849877312577735;192;100
mgm4537132;10411787;45063;0.4561744890998768;171.15396223065486;7712711;20.59136885130692;192;68
mgm4624943;582200981;3688075;0.3973400480348926;115.9193411196898;427519224;21.37194637932133;150;50
mgm4537133;23213458;100692;0.4617258450912734;170.66317085766497;17184416;20.77773138111963;192;78
mgm4537134;17145288;74205;0.4559632964680834;171.1626035981403;12701121;20.3160925021865;192;69
mgm4537135;25168842;108857;0.4554485149129628;171.32213821802915;18649614;20.213598286742204;192;55
mgm4537136;17661124;76607;0.46519488386821417;170.66247209785007;13073940;21.04988431694843;192;73
mgm4746920;1927818248;9792574;0.6059353765374902;147.41068262542618;1443530018;51.99438977682511;294;50
mgm4537137;15608464;67700;0.4634915301970219;170.67062038404725;11554401;20.84230451871009;192;71
mgm4664570;1175015189;6040925;0.5766150823552088;142.16022496554748;858779257;22.718278925648665;151;50
mgm4709451;2845799038;14582731;0.5393452898243118;148.3887177922983;2163912755;42.628298454245595;294;50
mgm4625757;7649741659;61943527;0.3738717639295565;80.11140182573072;4962382782;11.082914681160783;150;50
mgm4537138;15205421;65988;0.46563723717426403;170.54812996302357;11254130;21.03511783786327;192;60
