"sample","file_size_in_bytes","total_reads","GC_content","read_mean_lenght","total_base_pairs","read_size_std","maximum_read_size","minimum_read_size"
"mgm4665296",1705127638,8405028,0.483974919654742,158.681426284362,1333721831,43.9482764109226,294,50
"SRR2177950",3950709190,17916550,0.48245498241479,149.379993358096,2676374120,5.95354313623962,150,50
"mgm4664583",1376646512,7119729,0.558554851999669,141.025565017994,1004063805,23.9837891378855,151,50
"mgm4624595",1387686283,8036224,0.478581729426706,127.869943645175,1027591510,31.575850699932,151,50
"mgm4666067",2454751647,15787357,0.503981215931641,101.000006397524,1594523158,6.39752430181166e-06,101,101
"mgm4746931",1492495759,7394899,0.578646893979513,152.552450141645,1128109961,52.4945056065666,294,50
"mgm4665297",1563216584,7572230,0.509047183475573,162.312253061516,1229065712,47.4577870525464,294,50
"mgm4755548",1036167219,7319127,0.656780694356209,98.9965080534878,724568015,17.434827219562,194,50
"mgm4664584",1096267690,5637316,0.59529952346596,143.101983461633,806711101,21.5026975944571,151,50
"mgm4466257",9305727862,65976842,0.471526511961174,100.000001515683,6597684300,1.51568333750211e-06,100,100
"mgm4666069",1797866125,11562791,0.49068147054606,101.000008734915,1167841992,8.73491529654436e-06,101,101
"mgm4779317",109411005,607545,0.628514659541836,157.989013159519,95985435,30.0646959316323,340,100
"mgm4779318",73619571,430514,0.640754809778096,149.071670143131,64177441,39.4119998114713,332,100
"mgm4624596",1528407933,8645373,0.470732250362479,131.911576516132,1140424782,29.6436860173206,151,50
"mgm4779319",94991644,520381,0.654162665137726,160.312004089311,83423321,34.0035573712637,340,100
"mgm4625350",15583769941,83813913,0.527198276275632,171.810376589863,14400099956,40.0317264212298,294,123
"mgm4755549",976949808,6859675,0.651529804936118,99.8334597484575,684825088,17.9920379403949,194,50
"mgm4779320",66583021,399025,0.655812315918305,144.987730092099,57853729,37.1272196176033,336,100
"mgm4779321",47781335,312456,0.637024788852722,131.32551143201,41033444,33.0837691836685,340,100
"mgm4779322",103058726,548281,0.649102966251331,165.731289247667,90867317,39.2333684704064,323,100
"mgm4665298",1591820771,7837252,0.4873408858688,158.9061345737,1245387421,43.6412741122237,294,50
"mgm4779323",112499493,680441,0.645730754755448,143.50052539456,97643641,28.4992569223024,340,100
"SRR2177951",3928209005,17822523,0.501119103211821,149.271660415307,2660397601,6.44112915801031,150,50
"mgm4779325",127255253,700204,0.644502585256699,159.58837138891,111744416,38.6982544539849,338,100
"mgm4699602",4494314705,22067535,0.454979838514447,159.58211929878,3521584003,37.6660741649979,294,50
"mgm4731457",1985328213,10673863,0.380259858713077,140.205191035336,1496531001,45.808377650634,294,50
"mgm4666070",1501001142,9653805,0.496704710131019,101.000010462196,975034406,1.04621959878796e-05,101,101
"mgm4624597",1579115670,9034291,0.46938507904593,129.949488675979,1174001496,30.5229931376351,151,50
"mgm4664585",526074765,2673996,0.587425668121393,144.358250348916,386013384,19.604851402444,151,50
"mgm4755550",1162715121,8178160,0.637287521248035,99.5909368366479,814470616,17.7778236657946,194,50
"mgm4664586",1095628798,5640966,0.585257340235858,141.883423512923,800359568,23.0788768969446,151,50
"mgm4613012",7217740369,37397468,0.427490633182217,148.615303180419,5557836045,28.3495565286365,292,50
"mgm4664587",600156923,3079422,0.574605779980273,142.537627191077,438933505,22.2819420098682,151,50
"mgm4755551",1261341063,8997253,0.65911380821839,97.6388313188481,878481268,16.7524928021872,194,50
"mgm4680849",303657361,1805580,0.474880786926757,120.124047674431,216893578,36.8705255170516,194,50
"mgm4667084",3851584399,24771076,0.441351788164595,101.000004077336,2501878777,4.07733600179022e-06,101,101
"mgm4680851",9746579023,59054425,0.489753628752589,116.774479016602,6896049713,31.8898667874812,194,50
"mgm4664588",1481804294,7567114,0.587351811258533,143.452106972354,1085518447,21.0261698239367,151,50
"SRR6050867",12681318251,65765666,0.505210191523802,147.11649238069,9675214101,13.8550606554569,151,50
"mgm4624598",1419653699,8204811,0.496995554828402,128.207626720469,1051919346,31.1887412033794,151,50
"mgm4755552",1008541337,7145986,0.663160660628141,98.5654109873711,704347047,17.5425718941363,194,50
"mgm4732882",576124802,2969410,0.612795572397171,147.991049063619,439446101,29.7996424829288,294,50
"mgm4709032",4450851046,22562404,0.473206272384156,153.132908354978,3455046544,26.3129227857995,294,50
"mgm4732883",745570455,3819171,0.607944861670837,149.204311878154,569836781,31.4511301072474,294,50
"mgm4755553",1125093817,7937646,0.652024912985326,99.1668599229545,787151429,17.4014513229325,194,50
"mgm4624599",1500514369,8621271,0.498943156540194,129.212749373033,1113978129,30.4140675297016,151,50
"mgm4732884",839953392,4327626,0.614571936424341,148.089818759754,640877350,33.1253399744558,294,50
"mgm4625760",9236598992,73247472,0.37847692614904,82.8270485703589,6066871921,15.8809635845083,150,50
"mgm4732885",1131723253,5763715,0.612335877141206,150.31131691973,866351592,32.0766565701288,294,50
"mgm4664590",1243991335,6452355,0.587920702218697,140.474026150142,906388285,24.5358604019267,151,50
"mgm4624600",1406283217,8261801,0.501234728857759,125.442549632943,1036381382,32.0204047542075,151,50
"SRR2177952",2052483024,9321251,0.490045272513259,149.330044325595,1391942825,6.15790797061963,150,50
"SRR3546451",8618472442,37272756,0.470955285132823,150.97397863469,5627216268,0.422391438921276,151,54
"mgm4700818",13762369011,79991867,0.509877115473291,122.792371979516,9822391088,24.0302293569242,244,50
"mgm4732886",887258915,4610892,0.626922346237477,146.404687422737,675056202,30.8986344053768,294,50
"mgm4664591",2050744912,10523062,0.577603647770292,142.525694612462,1499806721,22.3073347577268,151,50
"mgm4667085",2752450414,17701927,0.434100590960521,101.000005705594,1787894728,5.70559352233908e-06,101,101
"mgm4714551",3968187059,18811939,0.499891262925633,167.007714249977,3141738933,41.3671805831974,294,50
"mgm4732887",1194853717,5917777,0.62798669212587,155.629005959501,920977752,37.7973004651982,435,50
"mgm4624601",1478320040,8604972,0.493949985498043,127.004051378668,1092866306,31.8438224541655,151,50
"mgm4732888",1010073347,5254056,0.627555137940985,146.289057634711,768610901,36.5857123027798,294,50
"SRR2177953",3165517458,14371613,0.520496257007785,149.18323072017,2144003658,6.81426044073815,150,50
"mgm4664594",1219680323,6245304,0.575372538955184,142.933757588101,892664768,21.8061687351572,151,50
"mgm4755554",967511934,6859056,0.638903904802343,98.4921142209657,675562927,16.5871349961309,194,50
"mgm4624602",1599974252,9422075,0.449258915648715,125.045249586742,1178185720,32.5014324892011,151,50
"mgm4666456",802373891,4135801,0.5828828178637,142.649855977113,589971417,22.1411082709042,151,50
"mgm4732889",1210005710,6198794,0.624223597159614,149.2217169985,924994684,36.0916145544122,294,50
"mgm4667096",2077189816,13359271,0.492100321005812,101.000007560293,1349286472,7.56029277173092e-06,101,101
"mgm4624603",1469328939,8502793,0.467041669865982,127.995438087226,1088318715,31.6730873191484,151,50
"mgm4732890",1000616467,5125372,0.615690416191985,149.272671720219,765077972,36.2709113884199,294,50
"mgm4667097",1644748280,10577798,0.448137177696325,101.000009548301,1068357699,9.5483010790488e-06,101,101
"mgm4627134",35799575,207877,0.482301605351886,150.217070671599,31226674,74.9756735859317,416,50
"SRR2177954",4884815516,22155837,0.475674827546384,149.372141571542,3309464821,6.04639611532035,150,50
"mgm4627135",22619234,123358,0.485741100418351,161.185711506347,19883547,78.3066058778062,383,50
"mgm4627136",28487572,151817,0.500501352844239,165.396892311138,25110060,74.4805488771853,382,50
"mgm4699432",4988299463,36163878,0.400883160109671,86.6934477270386,3135171267,16.0140025804583,158,50
"mgm4627137",385136838,2116848,0.516925899681816,159.781532259284,338233217,67.8299771001998,443,50
"mgm4627138",26920055,148614,0.515597786494141,158.996608664056,23629122,75.1142813429306,392,50
"mgm4627140",43587273,230570,0.526067096504805,166.771973804051,38452614,79.2734960973505,394,50
"mgm4627141",82112267,445715,0.50471555734657,162.031291296008,72219777,76.6899001995163,436,50
"mgm4627142",96549202,441174,0.467241778972264,196.077166832134,86504148,75.2149461639934,398,50
"mgm4466602",8857132533,60651571,0.440060510385452,100.000001648762,6065157200,1.64876190897275e-06,100,100
"mgm4627143",6965633,37509,0.526623718224475,163.489135940708,6132314,66.9829411868158,391,50
"mgm4627144",23701928,123684,0.497657774997987,169.315562239255,20941626,73.4790107372343,406,50
"mgm4627145",130748727,594035,0.488841114939833,197.32232949237,117216370,78.5074273661468,391,50
"mgm4627146",44136798,200351,0.527858837048694,197.505857220578,39570496,71.8230442112039,368,50
"mgm4624604",1405841812,8084213,0.468741256681849,129.067736834742,1043411076,31.0667137276914,151,50
"mgm4732891",1370454815,7071405,0.60891170667712,147.821640678196,1045306689,34.6711161347932,294,50
"mgm4627147",77935705,374628,0.469281402450833,185.450801862114,69475063,71.2576763915329,447,50
"mgm4667098",1161083550,7467149,0.449330901029678,101.000013525912,754182150,1.35259119665818e-05,101,101
"mgm4714552",5534743427,27706772,0.467387932935244,155.607613546609,4311384670,28.5392606716091,294,50
"mgm4627148",59018020,308561,0.511689575840025,168.954926254452,52132901,75.52799022386,399,50
"mgm4627149",82439011,509539,0.510426282889172,139.972671375498,71321535,58.5077318495854,354,50
"mgm4627150",31626285,174435,0.482393140141154,159.158351248316,27762787,72.8078463403584,424,50
"mgm4627151",1767395,7776,0.513465202258022,204.392489711934,1589356,72.0380833904101,346,50
"mgm4627153",89726490,415345,0.472681206367864,193.338882134129,80302338,68.7803619498911,391,50
"mgm4627154",117954173,642245,0.485235179750956,161.472838247086,103705123,54.54884953808,418,50
"mgm4627155",36841046,181922,0.445282069740986,180.017062257451,32749064,78.8559932356859,456,50
"mgm4696715",3315897252,21325310,0.446910347451198,101.000004736156,2153856411,4.73615624203961e-06,101,101
"mgm4627156",14098071,67740,0.51412505888972,185.532669028639,12567983,73.1707485663961,436,50
"mgm4732892",1869243070,9764394,0.629064542984208,145.423398420834,1419971359,31.6191903299112,294,50
"mgm4624605",1484996160,8499039,0.48028935506803,129.883882401293,1103888182,30.4282434788879,151,50
"mgm4627157",15119065,65938,0.498786626092999,206.368285358974,13607512,72.7236459478952,377,50
"mgm4627158",16045654,71773,0.570311996241355,200.734551990303,14407321,66.6285063618964,340,50
"mgm4614521",405400486,1123736,0.37452232353141,259.852345212755,292005435,103.603923889565,474,50
"mgm4629609",962651115,6983876,0.583631432566425,96.3698138397646,673034830,10.7720929313318,101,50
"mgm4625761",8805349629,71747460,0.37630487444978,79.3192884040773,5690957472,9.43117282068835,150,50
"SRR2177956",4897396983,22224284,0.508591138868362,149.248483325717,3316940680,6.61148121975691,150,50
"mgm4629610",896826252,6582305,0.582166910466395,94.793263909831,623958175,12.2344374063939,101,50
"mgm4680855",8338231375,51615225,0.480610288333662,113.21590451267,5843664385,29.0001946979037,194,50
"mgm4467109",6033252500,42776012,0.44966352146938,100.000002337759,4277601300,2.33775882896798e-06,100,100
"mgm4624606",1616812691,9203002,0.479913010296251,130.822574742459,1203960417,29.9640256926473,151,50
"mgm4732893",1762016632,9076001,0.62821564726496,148.147823694599,1344589796,34.477629986867,294,50
"SRR3546452",9350369214,40435884,0.609842138038208,150.971698875187,6104674103,0.446185265046041,151,51
"mgm4699433",7760011314,56216617,0.435463858772637,86.8217290983554,4880823892,16.2295414190819,158,50
"mgm4629611",937848785,6823214,0.599161378488113,95.9836374764151,654916899,11.1658923998749,101,50
"SRR6050903",11766543488,60856232,0.454033219423113,147.650061821113,8985426417,8.26878151912649,151,50
"mgm4714578",3415675412,16315592,0.457961233834087,165.356718346475,2697892751,40.6839724420221,294,50
"mgm4629612",852674439,6295614,0.597514295391003,93.9917021596305,591735476,12.8802242858886,101,50
"mgm4624607",1515032928,8618589,0.485051279342365,130.927480356703,1128410142,30.1754498250737,151,50
"mgm4698299",467301562,1644936,0.414760934434565,232.460707893803,382382987,51.5704800920843,494,50
"mgm4700801",1090408144,3844581,0.414046594253169,232.010593872258,891983521,54.9484088974511,494,50
"mgm4629613",856282188,6207573,0.585518270705579,96.4708263599961,598849697,10.6224729038022,101,50
"mgm4624608",1387831981,8057305,0.48226601650328,127.44172697943,1026836864,31.6999250445439,151,50
"mgm4703102",4272502084,20602730,0.499842926257403,163.415429363002,3366803969,40.6443497292595,294,50
"mgm4629614",796819351,5855201,0.583093860078416,94.6330667384433,554095627,12.3292891631159,101,50
"mgm4700819",13108632288,76735846,0.528270795440759,121.55547348758,9327662094,21.3684373646099,244,50
"mgm4629615",1005710913,7305946,0.600547503658399,96.1880265745189,702744528,10.9102365972248,101,50
"SRR2177968",6049945591,27435821,0.474102159111297,149.342092514746,4097322918,6.18355592184903,150,50
"mgm4624609",1530691497,8772826,0.478541388395137,129.63968873884,1137306432,30.8204231124296,151,50
"mgm4629616",914874141,6745152,0.598422633416073,94.1839666474529,635285171,12.6999105513914,101,50
"mgm4624610",1550864653,8875345,0.484787294500845,129.89239021131,1152839776,30.6066621869135,151,50
"mgm4715697",2968035723,15090390,0.468153881990571,152.294251838422,2298179655,21.3045341204864,294,50
"mgm4629623",900122434,6436839,0.422839442680347,98.3567915866779,633106832,8.21805794709108,101,50
"mgm4469858",6631557758,47028406,0.404544386757561,100.000002126374,4702840700,2.12637442500294e-06,100,100
"SRR3546456",8974219530,38903897,0.371704033084804,150.992046735061,5874179034,0.196725762617665,151,66
"mgm4629624",829304899,5973905,0.420518833553629,97.3497610022255,581558224,9.73784276612473,101,50
"mgm4629625",938895660,6730600,0.429612746885532,98.0168123198526,659711957,8.79164185682804,101,50
"mgm4629626",871192275,6291338,0.427303254332666,97.0061025174613,610298179,10.1961236688303,101,50
"mgm4699434",7817019075,56522476,0.393660545601838,87.1034323761754,4923301666,16.3153593746363,158,50
"mgm4624611",1580504604,9056613,0.478542807559915,129.671403757674,1174383721,30.4670431867274,151,50
"mgm4629627",952469421,6835895,0.439156413257828,97.855150642308,668927535,9.00738376491214,101,50
"mgm4715698",2243287480,11015689,0.484314874078997,159.370230949694,1755572900,33.8836635626243,294,50
"mgm4703107",3141226370,15520939,0.500489176737575,158.28453091659,2456724549,34.1653798960903,294,50
"mgm4625762",6646591361,53951759,0.376546498415458,79.8070425284929,4305730325,10.6722163266367,150,50
"mgm4629628",870557159,6301844,0.436317873761908,96.6771324393304,609244207,10.5613356603078,101,50
"mgm4680858",2896141457,17232314,0.501700910469755,119.801887662911,2064463746,33.9001398960661,192,50
"mgm4624612",1383518342,8067165,0.474603968190458,126.70520498837,1022151795,31.9107098117463,151,50
"mgm4639061",15602807,118955,0.54313849256505,111.446479761254,13257116,50.0815134952473,294,50
"mgm4662524",513939861,2023641,0.429378890938532,202.710544014477,410213368,90.3525417718792,415,50
"mgm4715819",1439789229,6957598,0.555785484966058,162.725260355657,1132176946,36.4338087978232,294,50
"mgm4662525",705110124,3990759,0.464190590572084,126.666595001101,505495854,58.0571567125436,280,50
"SRR2177986",5347275940,24255855,0.488353985804735,149.314294878494,3621745886,6.32357682887602,150,50
"mgm4624613",1449690622,8410779,0.511230900976837,127.552738099527,1072817891,31.45087834223,151,50
"mgm4662526",413615674,1730785,0.433019298542079,187.953597933886,325307268,86.110648859921,393,50
"mgm4662527",532728487,2047502,0.420699448974783,208.821158172251,427561739,92.194209692227,423,50
"mgm4703108",4242822823,20596055,0.472063216034613,161.947030778467,3335469953,39.8011768020189,294,50
"mgm4662528",730126775,3660516,0.46531978499926,149.075127113227,545691888,73.1715799768035,332,50
"mgm4680862",8638459330,52494809,0.497014905120452,116.304850485312,6105400912,31.2031161476725,192,50
"mgm4715820",4232030480,21205697,0.479788533036853,155.24041775189,3291981261,25.7239228347878,294,50
"mgm4625763",8180084225,66453423,0.383149176265695,79.6988336025971,5296260302,10.2797350095415,150,50
"mgm4662529",699536485,2948387,0.424042675449374,186.269013870974,549193139,84.1712385200593,389,50
"mgm4624614",1637041720,9321737,0.486808861428081,130.755571306077,1218869047,29.9025136298373,151,50
"mgm4474351",2409497173,20217592,0.445054102220236,100.729499338992,2036507920,1.24245614030134,101,92
"mgm4719950",280534733,1321774,0.492046159989496,190.033434611363,251181253,85.6601815920438,592,50
"mgm4715916",52104219,270581,0.472195714474523,148.259316064321,40116154,34.1757622422519,294,50
"mgm4715917",441371893,2131484,0.487932255723734,162.878209266408,347172297,38.7027544238694,294,50
"mgm4719951",415029236,2068734,0.475137189284532,178.453392751316,369172601,77.6453906661699,592,50
"mgm4715918",566345128,2624385,0.623955564817926,171.729294291806,450683784,45.0665751743907,294,50
"mgm4719952",450120814,1560570,0.461441347545966,264.777830536278,413204339,95.8504353746506,589,50
"mgm4624624",1038430338,6029631,0.488654579203822,127.415166201713,768266436,31.84033232867,151,50
"mgm4715924",8207808735,40454333,0.516520827949957,158.657843623327,6418397239,35.4953240249946,294,50
"SRR6050921",12586778538,65142235,0.460134016746917,147.50009768624,9608486026,8.593792043495,151,50
"mgm4719953",421798336,1637546,0.491452726242418,234.60781926126,384181096,108.213599941949,592,50
"mgm4474361",2021864639,16979119,0.472089231856978,100.624205472616,1708510359,1.52008883073168,101,91
"mgm4719954",246629891,910607,0.432205318976064,248.126021434054,225945292,108.939470840504,592,50
"mgm4624625",1284752612,7349255,0.462577095161594,129.968610151641,955172458,31.0438957869954,151,50
"mgm4719955",335122795,1049307,0.455583973009636,295.730073276934,310311636,96.7882329086301,592,50
"mgm4719956",204134837,1068336,0.5067918161951,169.655923791766,181249531,85.4347299716408,592,50
"mgm4719957",385094811,1259121,0.44267680377058,282.266769436774,355408017,116.112607616578,592,50
"mgm4625765",8120794234,65980922,0.386742480706509,79.6822049409979,5257505349,10.3498292136149,150,50
"mgm4474369",2491461631,20924498,0.47525740812465,100.620068113462,2105424414,1.52839785896304,101,91
"mgm4719958",459476772,2477691,0.520952718033381,163.545651980009,405215590,76.0988728480922,590,50
"mgm4624626",1536414647,8691727,0.491378477325644,131.890905110112,1146359741,29.6636275562149,151,50
"mgm4719959",422257872,2014139,0.465012339396167,187.417472676911,377484841,89.636082695319,584,50
"mgm4719960",370049101,1704736,0.491457329289999,194.68748416177,331890763,85.2074458989511,592,50
"mgm4719961",139771087,696401,0.545344034345532,178.964170068682,124630827,81.5946978823352,567,50
"mgm4719962",406183849,1510185,0.509716828579067,245.865113214606,371301806,111.795990417397,592,50
"mgm4560106",2317936,11163,0.458952625140746,151.00438950103,1685662,0.0970316166602732,151,149
"mgm4587431",4642863844,33471340,0.471820962216032,89.0226674820907,2979707971,26.2074955582936,161,50
"mgm4624630",1480740256,8636172,0.458877008111141,126.667292870035,1093920528,31.9489332508978,151,50
"mgm4719988",296383804,995305,0.431041775644637,274.516860660802,273228004,111.511000821036,592,50
"mgm4719989",510110199,2236773,0.503217000125966,205.38581384879,459401443,92.679828009137,590,50
"mgm4700822",12515070755,73313329,0.480819106505354,121.453400895218,8904153138,22.4419003526744,244,50
"mgm4719990",304061979,1125107,0.465910954815565,247.409441057606,278362094,112.274895402402,592,50
"mgm4624631",1428911846,8507288,0.478143119682626,123.227462970573,1048331517,33.0527842517674,151,50
"mgm4719991",320416845,1224833,0.485390757132541,238.746646277493,292424771,104.068376439047,592,50
"mgm4719992",405032961,1461101,0.425410138797847,254.0428553536,371182270,114.698900930304,592,50
"mgm4719993",202882294,1070417,0.488574062438346,168.144965933837,179985230,88.9884256828948,592,50
"mgm4699438",7065993162,51402524,0.433145247710569,86.2343506517306,4432663279,16.2328083335839,158,50
"mgm4700820",14688052901,86425734,0.486723254251901,120.755921864661,10436419182,25.5481993097722,244,50
"mgm4698363",1885982689,13268684,0.539503493865015,98.7323584614721,1310048465,15.5821755152391,194,50
"SRR6514271",18052329283,92069074,0.550551639704054,150.318350502798,13839671336,3.91609355205335,151,50
"mgm4624615",1488119457,8574875,0.477011506734051,128.716860945495,1103730993,31.1859250823918,151,50
"SRR3308741",6413147587,30178405,0.511392530958747,136.774496167044,4127636139,20.8425858433796,150,50
"mgm4474352",1678867244,14105736,0.497291257607353,100.560878354735,1418485202,1.63570924139849,101,91
"mgm4703109",4441600402,21853367,0.52981609645524,159.137969357308,3477700448,34.7844022080839,294,50
"mgm4624616",1549026619,8880902,0.513461165310325,129.581051226553,1150796617,30.2153455791183,151,50
"mgm4698364",1783761982,12401785,0.441720342173969,100.42715955808,1245476041,15.8974938404736,194,50
"mgm4624617",1479859460,8535112,0.477124098971762,128.559969804731,1097273741,30.821182007312,151,50
"mgm4699435",6675661363,48431465,0.418764616229467,86.6062493876656,4194467536,15.9307347875964,158,50
"mgm4624618",1145144443,6518329,0.491010554026108,130.820051427291,852728135,30.415040171971,151,50
"mgm4715909",4173549893,21709381,0.486362094915377,147.780879289004,3208231413,15.785086740096,294,50
"mgm4474355",2529464753,21229508,0.461531642587915,100.69830082732,2137775383,1.31020922276764,101,92
"mgm4698541",31324955,150363,0.482172162287956,195.186448793919,29348820,53.2676799702537,250,50
"mgm4698542",61897198,343473,0.520189665376434,167.110457008266,57397930,60.81527295171,250,50
"mgm4698543",54109801,229895,0.435775201226053,221.42636855956,50904815,45.533467378246,250,50
"mgm4698544",45144247,218912,0.432759205051691,192.867956073673,42221110,58.6450514577487,250,50
"mgm4698545",24686835,106819,0.454626442665858,217.797545380503,23264916,48.1210309725734,250,50
"mgm4698546",75703187,373787,0.515836158156342,188.996003071268,70644249,61.0823509366309,250,50
"mgm4698547",90866008,442364,0.489277355340833,191.854974636272,84869734,55.6073657796101,250,50
"mgm4698548",221546429,1215288,0.491627213090292,168.586970331312,204881722,60.1079551035357,250,50
"mgm4703110",3537541449,17414256,0.48077900009768,159.022681244608,2769261681,36.1420128426788,294,50
"mgm4624619",1175782081,6845507,0.459807354071961,126.962798957039,869124729,32.3133341552091,151,50
"mgm4698549",104078873,456302,0.485438157147477,214.075704248502,97683172,48.8849178816773,250,50
"mgm4698551",144758709,835513,0.486643400570205,159.984901491658,133669465,61.9300346053738,250,50
"mgm4698553",140299769,730100,0.488940283154111,178.74925763594,130504833,59.0233982826801,250,50
"mgm4698554",26863334,132099,0.484093801228284,190.343537801195,25144191,53.9711377134434,250,50
"mgm4698556",44414634,198273,0.455984189924193,210.392590014778,41715170,50.1528326752101,250,50
"mgm4698558",30671051,149539,0.463355288916584,192.026153712409,28715399,55.2440176816689,250,50
"mgm4698560",192611616,933650,0.483373442383632,192.394403684464,179629035,59.5835881160201,250,50
"mgm4698562",30683207,136349,0.483908926795097,211.578911469831,28848573,48.7059637474368,250,50
"mgm4698563",81937557,391891,0.472545583075216,195.48204730397,76607655,55.0309768468531,250,50
"mgm4698565",35184289,189425,0.454120353540832,172.873992345255,32746656,55.6138624480425,250,50
"mgm4698567",23807427,116889,0.451574364143265,190.363473038524,22251396,52.4297276649923,250,50
"mgm4698568",20959150,101595,0.450409805041951,193.485427432452,19657152,58.2468216289177,250,50
"mgm4474357",2115965662,17770854,0.47272012978696,100.611356494179,1787949727,1.54511879703494,101,91
"mgm4698569",153316321,744489,0.483033138986358,192.23827887316,143119284,59.9199940272212,250,50
"mgm4698570",61670615,317606,0.486170698457451,180.885886916494,57450443,52.374187426118,250,50
"mgm4698571",26184459,118132,0.442402730203168,207.971887380219,24568135,48.4303603186992,250,50
"mgm4698572",62858086,309593,0.459581588926092,189.61450032785,58703322,58.7693413667202,250,50
"mgm4698573",101177086,438930,0.462855959174435,216.449445241838,95006155,47.317806304053,250,50
"SRR6050905",8198537415,42578997,0.436878260005699,146.972465626656,6257940173,9.86254962563691,151,50
"mgm4715910",4173549893,21709381,0.486362094915377,147.780879289004,3208231413,15.785086740096,294,50
"mgm4698574",70931103,323490,0.48130698761191,205.476181643946,66469490,50.7395228351933,250,50
"mgm4624620",1411173335,8165812,0.500428930042894,128.000443189238,1045227555,31.4549521361167,151,50
"mgm4698575",91070684,429901,0.467192859364088,198.163865634181,85190844,54.3864621961569,250,50
"SRR3308881",28264694556,131349294,0.455666945221582,138.728386031523,18221875563,25.688113885995,150,50
"mgm4698576",76351295,326681,0.459260726877932,219.683875095276,71766548,46.653184445776,250,50
"mgm4698577",189638014,1042588,0.49410401823645,168.284783634571,175451696,61.3939451924644,250,50
"mgm4698578",262943207,1249557,0.467751201567737,196.157506220204,245109985,59.5588116258704,250,50
"mgm4703111",3940631093,18969278,0.493308089214565,163.687390052484,3105031607,40.5091857461171,294,50
"mgm4698579",34637567,152671,0.477440613545315,213.353655900597,32572916,48.1090069527853,250,50
"mgm4698580",35273212,153456,0.461060902222133,216.275603430299,33188789,47.4196867395449,250,50
"mgm4680868",11332440482,72117170,0.591036602524792,108.790586055997,7845669189,27.0333052617746,194,50
"mgm4474358",1352747514,11351496,0.439845342990452,100.722605284801,1143352251,1.25672179647258,101,92
"mgm4698581",91852779,401667,0.468833333070468,214.678507320741,86229272,48.4903649271064,250,50
"mgm4625764",9335080454,76173040,0.37955606467317,79.1336137825141,6027847928,8.88107469644071,150,50
"mgm4698582",262233122,1288060,0.487798926773498,189.455848330047,244030500,60.0873990349349,250,50
"mgm4624621",1696383694,9821689,0.461301303365274,127.906048847607,1256253433,31.6660947566923,151,50
"mgm4719936",366069271,1233584,0.454680733157611,273.419345581655,337285730,109.627197816392,592,50
"mgm4719937",221081755,1190630,0.496246673693024,164.243474463099,195553208,85.7472923264495,592,50
"mgm4719938",282659567,876952,0.429582657735388,298.674878442606,261923532,110.486201276293,592,50
"mgm4719939",275849419,1402294,0.493731731709835,174.797652275486,245117699,76.1728627380997,592,50
"mgm4719940",350465757,1358208,0.473959411330849,235.216225349873,319472559,106.264599081383,592,50
"mgm4624622",1851144998,10504611,0.463728288412276,131.354066799808,1379823375,29.964898671663,151,50
"mgm4719941",339185467,1689105,0.500796789746293,178.808140405718,302025724,85.968995555317,581,50
"mgm4719942",189629329,1054752,0.462080855651773,158.58093466521,167263558,78.4304520532678,592,50
"mgm4715911",856064736,4414779,0.485716178018289,149.425275194976,659679567,13.889631747156,294,50
"mgm4474359",1969688705,16526437,0.441912630930965,100.7494625127,1665029645,1.19703161625968,101,92
"mgm4719943",415773127,1564222,0.449072655679326,242.736455567049,379693704,102.183279007755,592,50
"mgm4699436",5517411018,40027181,0.422331278618744,86.6404621649474,3467973461,16.4634069221212,158,50
"mgm4719944",266724781,1319671,0.455749530445483,180.212462045464,237821160,82.0618271416864,592,50
"mgm4715912",768508985,3843170,0.551959198931377,155.621179651173,598078649,30.9638723666668,294,50
"mgm4719945",394911670,1502522,0.463733720603184,239.84724350126,360375760,100.869260374802,592,50
"mgm4719946",226487126,654322,0.446259308733784,322.024578112917,210707766,111.637825365588,592,50
"mgm4703113",3846167221,19336826,0.433075190711704,154.991925510422,2997051895,30.1658395028528,294,50
"mgm4715913",54590633,278146,0.477843978436842,151.992773579343,42276182,34.0157792158295,294,50
"mgm4719947",278972338,1334486,0.459422393955794,187.007521247881,249558919,86.2027179001475,592,50
"mgm4715914",1139981890,5683890,0.461258945864979,156.232003434268,888005522,30.9412367194388,294,50
"mgm4719948",187428716,1036120,0.480701059009997,159.710342431379,165479080,78.0342724817223,592,50
"mgm4474360",2544367056,21368763,0.471748288862456,100.615897794365,2150037274,1.53638467776658,101,91
"mgm4624623",1549931575,8776609,0.502711067344079,131.723518160602,1156085815,29.6473926072532,151,50
"mgm4719949",368150285,1190859,0.444379702801327,285.497487108046,339987252,99.7236157410896,592,50
"mgm4700821",15664418048,90621738,0.538795603366098,123.593938101253,11200297477,25.1389747546396,244,50
"mgm4719963",450282957,1565775,0.370340870216823,264.237648448851,413736704,116.461667983203,592,50
"mgm4703135",2543668287,12579452,0.454241269608575,158.122022565053,1989088393,36.9719568964763,294,50
"mgm4719964",327447785,1557171,0.501748944675445,187.98703289491,292727956,86.6773986697863,592,50
"mgm4719965",164612283,828222,0.493850319780482,177.1934541705,146755517,81.062496608393,592,50
"mgm4719966",302098531,1108128,0.46479071713111,249.74174824569,276745824,108.841911535306,592,50
"mgm4719968",412495436,1524373,0.445986969677517,247.544491407287,377350139,113.928801382489,592,50
