"samples","life_style","biosphere","ecosystem","habitat","country","project_name","latitude","longitude","PI_lastname","seq_meth","project_id"
"mgm4763528","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763529","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763530","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763580","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763593","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763594","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763600","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763601","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763621","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763622","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763623","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763624","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763693","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763694","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763705","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763706","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763747","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763748","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763749","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763826","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763827","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763828","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763829","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763830","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763831","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763832","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763833","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763834","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763835","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763836","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763837","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763838","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763863","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763864","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763866","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763867","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763868","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763869","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763870","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763871","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763880","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763881","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763883","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763884","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763885","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4763908","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4764157","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4764160","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4764165","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4764173","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4764174","host-associated","terrestrial","human_host-associated","human_feces","New Zealand","HVN_EG",-40.355,175.6117,"young","illumina","mgp82218"
"mgm4753873","free-living","freshwater","sediment","river_sediment","USA","GRSM_2016_sediments",35.515937,-83.424366,"aunins","illumina","mgp81172"
"mgm4753874","free-living","freshwater","sediment","river_sediment","USA","GRSM_2016_sediments",35.659897,-83.702135,"aunins","illumina","mgp81172"
"mgm4753875","free-living","freshwater","sediment","river_sediment","USA","GRSM_2016_sediments",35.649792,-83.563242,"aunins","illumina","mgp81172"
"mgm4753876","free-living","freshwater","sediment","river_sediment","USA","GRSM_2016_sediments",35.555737,-83.998548,"aunins","illumina","mgp81172"
"mgm4753877","free-living","freshwater","sediment","river_sediment","USA","GRSM_2016_sediments",35.591539,-83.853211,"aunins","illumina","mgp81172"
"mgm4753878","free-living","freshwater","sediment","river_sediment","USA","GRSM_2016_sediments",35.591685,-83.8555,"aunins","illumina","mgp81172"
"mgm4753879","free-living","freshwater","sediment","river_sediment","USA","GRSM_2016_sediments",35.688146,-83.396683,"aunins","illumina","mgp81172"
"mgm4753880","free-living","freshwater","sediment","river_sediment","USA","GRSM_2016_sediments",35.590886,-83.853059,"aunins","illumina","mgp81172"
"mgm4753881","free-living","freshwater","sediment","river_sediment","USA","GRSM_2016_sediments",35.47422,-83.722369,"aunins","illumina","mgp81172"
"mgm4753882","free-living","freshwater","sediment","river_sediment","USA","GRSM_2016_sediments",35.500254,-83.680299,"aunins","illumina","mgp81172"
"mgm4753883","free-living","freshwater","sediment","river_sediment","USA","GRSM_2016_sediments",35.634585,-83.119499,"aunins","illumina","mgp81172"
"mgm4753884","free-living","freshwater","sediment","river_sediment","USA","GRSM_2016_sediments",35.666872,-83.072723,"aunins","illumina","mgp81172"
"mgm4753886","free-living","freshwater","sediment","river_sediment","USA","GRSM_2016_sediments",35.458325,-83.437919,"aunins","illumina","mgp81172"
"mgm4753887","free-living","freshwater","sediment","river_sediment","USA","GRSM_2016_sediments",35.738501,-83.416039,"aunins","illumina","mgp81172"
"mgm4753257","host-associated","terrestrial","human_host-associated","human_feces","Canada","Metagenomic analysis of Inuit gut microbiomes",74.69746,-94.8355,"shapiro","illumina","mgp81106"
"mgm4753258","host-associated","terrestrial","human_host-associated","human_feces","Canada","Metagenomic analysis of Inuit gut microbiomes",74.69746,-94.8355,"shapiro","illumina","mgp81106"
"mgm4753259","host-associated","terrestrial","human_host-associated","human_feces","Canada","Metagenomic analysis of Inuit gut microbiomes",74.69746,-94.8355,"shapiro","illumina","mgp81106"
"mgm4753260","host-associated","terrestrial","human_host-associated","human_feces","Canada","Metagenomic analysis of Inuit gut microbiomes",74.69746,-94.8355,"shapiro","illumina","mgp81106"
"mgm4753261","host-associated","terrestrial","human_host-associated","human_feces","Canada","Metagenomic analysis of Inuit gut microbiomes",74.69746,-94.8355,"shapiro","illumina","mgp81106"
"mgm4753262","host-associated","terrestrial","human_host-associated","human_feces","Canada","Metagenomic analysis of Inuit gut microbiomes",74.69746,-94.8355,"shapiro","illumina","mgp81106"
"mgm4753263","host-associated","terrestrial","human_host-associated","human_feces","Canada","Metagenomic analysis of Inuit gut microbiomes",74.69746,-94.8355,"shapiro","illumina","mgp81106"
"mgm4753264","host-associated","terrestrial","human_host-associated","human_feces","Canada","Metagenomic analysis of Inuit gut microbiomes",74.69746,-94.8355,"shapiro","illumina","mgp81106"
"mgm4753265","host-associated","terrestrial","human_host-associated","human_feces","Canada","Metagenomic analysis of Inuit gut microbiomes",74.69746,-94.8355,"shapiro","illumina","mgp81106"
"mgm4753266","host-associated","terrestrial","human_host-associated","human_feces","Canada","Metagenomic analysis of Inuit gut microbiomes",74.69746,-94.8355,"shapiro","illumina","mgp81106"
"mgm4753267","host-associated","terrestrial","human_host-associated","human_feces","Canada","Metagenomic analysis of Inuit gut microbiomes",74.69746,-94.8355,"shapiro","illumina","mgp81106"
"mgm4753268","host-associated","terrestrial","human_host-associated","human_feces","Canada","Metagenomic analysis of Inuit gut microbiomes",74.69746,-94.8355,"shapiro","illumina","mgp81106"
"mgm4753763","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.784236,-96.643326,"dvorak","illumina","mgp80013"
"mgm4754113","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4754114","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4754195","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4754196","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4754442","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4754463","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4754464","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4754519","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.801736,-96.679853,"dvorak","illumina","mgp80013"
"mgm4754900","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.801736,-96.679853,"dvorak","illumina","mgp80013"
"mgm4754901","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.795436,-96.670673,"dvorak","illumina","mgp80013"
"mgm4754902","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.784236,-96.643326,"dvorak","illumina","mgp80013"
"mgm4754903","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.795436,-96.670673,"dvorak","illumina","mgp80013"
"mgm4755173","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4755174","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4755175","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4755370","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4755372","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4755527","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4755528","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4755660","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4755661","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4755664","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4755667","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4755755","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4755756","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4755757","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4755758","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4755759","free-living","freshwater","wastewater","freshwater","USA","Antelope_Creek_Watershed_Metagenome",40.80612,-96.686063,"dvorak","illumina","mgp80013"
"mgm4739202","host-associated","terrestrial","animal_host-associated","animal_manure","South Korea","Copepod_META",37.367523,126.646296,"myeong","illumina","mgp79614"
"mgm4739203","host-associated","terrestrial","animal_host-associated","animal_manure","South Korea","Copepod_META",37.367523,126.646296,"myeong","illumina","mgp79614"
"mgm4739204","host-associated","terrestrial","animal_host-associated","animal_manure","South Korea","Copepod_META",37.367523,126.646296,"myeong","illumina","mgp79614"
"mgm4549767","free-living","freshwater","freshwater","freshwater_biofilm","USA","LHC PreTrip",37.694518,-118.816545,"spear","illumina","mgp7509"
"mgm4550960","free-living","freshwater","freshwater","freshwater_biofilm","USA","LHC PreTrip",37.694518,-118.816545,"spear","illumina","mgp7509"
"mgm4551686","free-living","freshwater","freshwater","freshwater_biofilm","USA","LHC PreTrip",37.694518,-118.816545,"spear","illumina","mgp7509"
"mgm4551687","free-living","freshwater","freshwater","freshwater_biofilm","USA","LHC PreTrip",37.694518,-118.816545,"spear","illumina","mgp7509"
"mgm4464065","free-living","freshwater","wastewater","sludge","Switzerland","WWTP activated sludge plasmid (and viral) metagenomes from Switzerland",46.5166,6.51014,"sentchilo","sanger","mgp731"
"mgm4464073","free-living","freshwater","wastewater","sludge","Switzerland","WWTP activated sludge plasmid (and viral) metagenomes from Switzerland",46.5166,6.51014,"sentchilo","454","mgp731"
"mgm4464108","free-living","freshwater","wastewater","sludge","Switzerland","WWTP activated sludge plasmid (and viral) metagenomes from Switzerland",46.30044,7.8594,"sentchilo","sanger","mgp731"
"mgm4464109","free-living","freshwater","wastewater","sludge","Switzerland","WWTP activated sludge plasmid (and viral) metagenomes from Switzerland",46.30044,7.8594,"sentchilo","454","mgp731"
"mgm4536155","free-living","freshwater","wastewater","reactor_sludge","China","Anammox reactor",39.876349,116.47954,"guo","illumina","mgp5956"
"mgm4536156","free-living","freshwater","wastewater","reactor_sludge","China","Anammox reactor",39.876349,116.47954,"guo","illumina","mgp5956"
"mgm4536157","free-living","freshwater","wastewater","reactor_sludge","China","Anammox reactor",39.876349,116.47954,"guo","illumina","mgp5956"
"mgm4536158","free-living","freshwater","wastewater","reactor_sludge","China","Anammox reactor",39.876349,116.47954,"guo","illumina","mgp5956"
"mgm4536159","free-living","freshwater","wastewater","reactor_sludge","China","Anammox reactor",39.876349,116.47954,"guo","illumina","mgp5956"
"mgm4535147","free-living","marine","sediment","mangrove_sediment","Germany","Rhizosphere_BAM",52.3594201,13.3089427,"kroeber","illumina","mgp5849"
"mgm4535148","free-living","marine","sediment","mangrove_sediment","Germany","Rhizosphere_BAM",52.3594201,13.3089427,"kroeber","illumina","mgp5849"
"mgm4535149","free-living","marine","sediment","mangrove_sediment","Germany","Rhizosphere_BAM",52.3594201,13.3089427,"kroeber","illumina","mgp5849"
"mgm4535150","free-living","marine","sediment","mangrove_sediment","Germany","Rhizosphere_BAM",52.3594201,13.3089427,"kroeber","illumina","mgp5849"
"mgm4535151","free-living","marine","sediment","mangrove_sediment","Germany","Rhizosphere_BAM",52.3594201,13.3089427,"kroeber","illumina","mgp5849"
"mgm4535152","free-living","marine","sediment","mangrove_sediment","Germany","Rhizosphere_BAM",52.3594201,13.3089427,"kroeber","illumina","mgp5849"
"mgm4526726","host-associated","terrestrial","animal_host-associated","animal_feces","Kenya","Atlantic Right Whale metagenome",-1.3,35.1,"girguis","illumina","mgp3854"
"mgm4445126","free-living","marine","sediment","coastal_marine_sediment",NA,"Polar Micorboial Mats",NA,NA,"lovejoy","454","mgp2964"
"mgm4445129","free-living","marine","sediment","coastal_marine_sediment",NA,"Polar Micorboial Mats",NA,NA,"lovejoy","454","mgp2964"
"mgm4445845","free-living","marine","sediment","coastal_marine_sediment","Antarctica","Polar Micorboial Mats",78.016667,165.55,"lovejoy","454","mgp2964"
"mgm4460190","free-living","freshwater","wastewater","sewage","United States of America","Puget Sound",47.661667,-122.433333,"faustman","454","mgp2706"
"mgm4470907","free-living","freshwater","freshwater","contaminated_water","Canada","Hydrocarbon Metagenomics Project",57.02,-111.55,"caffrey","454","mgp2360"
"mgm4470909","free-living","freshwater","freshwater","contaminated_water","Canada","Hydrocarbon Metagenomics Project",57.02,-111.55,"caffrey","454","mgp2360"
"mgm4470910","free-living","freshwater","freshwater","contaminated_water","Canada","Hydrocarbon Metagenomics Project",57.02,-111.55,"caffrey","454","mgp2360"
"mgm4492624","free-living","freshwater","freshwater","contaminated_water","Canada","Hydrocarbon Metagenomics Project",57.02,-111.55,"caffrey","454","mgp2360"
"mgm4507669","free-living","freshwater","freshwater","contaminated_water","Canada","Hydrocarbon Metagenomics Project",57.02,-111.55,"caffrey","454","mgp2360"
"mgm4441347","free-living","marine","saline_water","alkaline_salt_lake",NA,NA,NA,NA,"souza","454","mgp2321"
"mgm4735473","free-living","freshwater","wastewater","sewage","China","wastewater treatment plant",39.876349,116.47954,"guo","illumina","mgp21999"
"mgm4728600","free-living","freshwater","wastewater","reactor_sludge","USA","carboxylate_hydrogen",42.444,-76.5019,"angenent","illumina","mgp21082"
"mgm4728601","free-living","freshwater","wastewater","reactor_sludge","USA","carboxylate_hydrogen",42.444,-76.5019,"angenent","illumina","mgp21082"
"mgm4728602","free-living","freshwater","wastewater","reactor_sludge","USA","carboxylate_hydrogen",42.444,-76.5019,"angenent","illumina","mgp21082"
"mgm4728603","free-living","freshwater","wastewater","reactor_sludge","USA","carboxylate_hydrogen",42.444,-76.5019,"angenent","illumina","mgp21082"
"mgm4728604","free-living","freshwater","wastewater","reactor_sludge","USA","carboxylate_hydrogen",42.444,-76.5019,"angenent","illumina","mgp21082"
"mgm4728605","free-living","freshwater","wastewater","reactor_sludge","USA","carboxylate_hydrogen",42.444,-76.5019,"angenent","illumina","mgp21082"
"mgm4728606","free-living","freshwater","wastewater","reactor_sludge","USA","carboxylate_hydrogen",42.444,-76.5019,"angenent","illumina","mgp21082"
"mgm4728607","free-living","freshwater","wastewater","reactor_sludge","USA","carboxylate_hydrogen",42.444,-76.5019,"angenent","illumina","mgp21082"
"mgm4728608","free-living","freshwater","wastewater","reactor_sludge","USA","carboxylate_hydrogen",42.444,-76.5019,"angenent","illumina","mgp21082"
"mgm4728609","free-living","freshwater","wastewater","reactor_sludge","USA","carboxylate_hydrogen",42.444,-76.5019,"angenent","illumina","mgp21082"
"mgm4728610","free-living","freshwater","wastewater","reactor_sludge","USA","carboxylate_hydrogen",42.444,-76.5019,"angenent","illumina","mgp21082"
"mgm4728611","free-living","freshwater","wastewater","reactor_sludge","USA","carboxylate_hydrogen",42.444,-76.5019,"angenent","illumina","mgp21082"
"mgm4728612","free-living","freshwater","wastewater","reactor_sludge","USA","carboxylate_hydrogen",42.444,-76.5019,"angenent","illumina","mgp21082"
"mgm4728613","free-living","freshwater","wastewater","reactor_sludge","USA","carboxylate_hydrogen",42.444,-76.5019,"angenent","illumina","mgp21082"
"mgm4728614","free-living","freshwater","wastewater","reactor_sludge","USA","carboxylate_hydrogen",42.444,-76.5019,"angenent","illumina","mgp21082"
"mgm4728615","free-living","freshwater","wastewater","reactor_sludge","USA","carboxylate_hydrogen",42.444,-76.5019,"angenent","illumina","mgp21082"
"mgm4728616","free-living","freshwater","wastewater","reactor_sludge","USA","carboxylate_hydrogen",42.444,-76.5019,"angenent","illumina","mgp21082"
"mgm4728617","free-living","freshwater","wastewater","reactor_sludge","USA","carboxylate_hydrogen",42.444,-76.5019,"angenent","illumina","mgp21082"
"mgm4715690","free-living","freshwater","freshwater","pond","Switzerland","eDNAJEBVMiniSeq",46.25,6.28,"lefort","illumina","mgp19757"
"mgm4713074","free-living","freshwater","freshwater","pond","Switzerland","eDNAJEBVbis2",46.25,6.28,"lefort","illumina","mgp19396"
"mgm4713077","free-living","freshwater","freshwater","pond","Switzerland","eDNAJEBVbis2",46.25,6.28,"lefort","illumina","mgp19396"
"mgm4713075","free-living","freshwater","freshwater","pond","Switzerland","eDNAJEBVGCZ26bis",46.25,6.28,"lefort","illumina","mgp19395"
"mgm4712319","free-living","marine","sediment","coastal_marine_sediment","Brazil","Jacarepagua lagoon bacterial community",-22.98489,-43.410425,"pacheco","illumina","mgp19284"
"mgm4709968","free-living","freshwater","freshwater","lake","Switzerland","eDNAJEBVbis",46.25,6.28,"lefort","illumina","mgp19169"
"mgm4709945","free-living","freshwater","freshwater","lake","Switzerland","eDNAJEBVGCZ26",46.25,6.28,"lefort","illumina","mgp19167"
"mgm4709946","free-living","freshwater","freshwater","lake","Switzerland","eDNAJEBVGCZ26",46.25,6.28,"lefort","illumina","mgp19167"
"mgm4709843","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709844","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709845","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709846","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709847","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709848","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709850","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709851","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709852","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709853","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709854","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709855","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709856","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709857","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709858","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709859","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709860","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709861","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709862","free-living","marine","saline_water","oceanic_seawater","USA","Santa Barbara Channel metagenomes July 2016",34.2501,-119.9063,"carlson","illumina","mgp19164"
"mgm4709410","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709411","free-living","freshwater","freshwater","hot_spring","USA","International GeoBiology Course 2016",37.690572,-118.844438,"spear","illumina","mgp19115"
"mgm4709413","free-living","freshwater","freshwater","hot_spring","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709414","free-living","freshwater","freshwater","hot_spring","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709415","free-living","freshwater","freshwater","hot_spring","USA","International GeoBiology Course 2016",37.690572,-118.844438,"spear","illumina","mgp19115"
"mgm4709416","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
