"samples","biome","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","project_id"
"mgm4717161","aquatic biome","wastewater treatment plant","water","wastewater|sludge","mgm4717161.3","TG.EFF.READ1","Resistflow-effluent","metagenome","WGS","europe","Switzerland",46.8182,8.2275,"mgp19773"
"mgm4717162","aquatic biome","wastewater treatment plant","water","wastewater|sludge","mgm4717162.3","AD.EFF.READ1","Resistflow-effluent","metagenome","WGS","europe","Switzerland",46.8182,8.2275,"mgp19773"
"mgm4717163","aquatic biome","wastewater treatment plant","water","wastewater|sludge","mgm4717163.3","ZR.EFF.READ2","Resistflow-effluent","metagenome","WGS","europe","Switzerland",46.8182,8.2275,"mgp19773"
"mgm4717164","aquatic biome","wastewater treatment plant","water","wastewater|sludge","mgm4717164.3","WT.EFF.READ1","Resistflow-effluent","metagenome","WGS","europe","Switzerland",46.8182,8.2275,"mgp19773"
"mgm4717165","aquatic biome","wastewater treatment plant","water","wastewater|sludge","mgm4717165.3","AH.EFF.READ2","Resistflow-effluent","metagenome","WGS","europe","Switzerland",46.8182,8.2275,"mgp19773"
"mgm4717166","aquatic biome","wastewater treatment plant","water","wastewater|sludge","mgm4717166.3","WT.EFF.READ2","Resistflow-effluent","metagenome","WGS","europe","Switzerland",46.8182,8.2275,"mgp19773"
"mgm4717167","aquatic biome","wastewater treatment plant","water","wastewater|sludge","mgm4717167.3","TU.EFF.READ1","Resistflow-effluent","metagenome","WGS","europe","Switzerland",46.8182,8.2275,"mgp19773"
"mgm4717168","aquatic biome","wastewater treatment plant","water","wastewater|sludge","mgm4717168.3","FD.EFF.READ1","Resistflow-effluent","metagenome","WGS","europe","Switzerland",46.8182,8.2275,"mgp19773"
"mgm4717169","aquatic biome","wastewater treatment plant","water","wastewater|sludge","mgm4717169.3","AD.DNF.READ1","Resistflow-Denitrification Sludge","metagenome","WGS","europe","Switzerland",46.8182,8.2275,"mgp19899"
"mgm4717170","aquatic biome","wastewater treatment plant","water","wastewater|sludge","mgm4717170.3","EM.DNF.READ2","Resistflow-Denitrification Sludge","metagenome","WGS","europe","Switzerland",46.8182,8.2275,"mgp19899"
"mgm4717171","aquatic biome","wastewater treatment plant","water","wastewater|sludge","mgm4717171.3","FD.DNF.READ1","Resistflow-Denitrification Sludge","metagenome","WGS","europe","Switzerland",46.8182,8.2275,"mgp19899"
"mgm4725120","aquatic biome","organic feature","anthropogenic environmental material","wastewater|sludge",NA,"201406181d_S1_L001_R1_001","201406181d_S1_L001_R1","metagenome","WGS",NA,"Japan",33.650555,131.076903,"mgp20780"
"mgm4725125","aquatic biome","organic feature","anthropogenic environmental material","wastewater|sludge",NA,"201406269d_S3_L001_R2_001","201406269d_S3_L001_R2","metagenome","WGS",NA,"Japan",33.650555,131.076903,"mgp20785"
"mgm4726046","aquatic biome","alkaline hot spring","water","water",NA,"CoamoThermalSpringWaterS1R201","Coamo Thermal Springs Metagenome pCCFos1 vector Removed","metagenome","WGS",NA,"Puerto Rico",18.037944,-66.374333,"mgp20869"
"mgm4726047","aquatic biome","alkaline hot spring","water","water",NA,"CoamoThermalSpringWaterS1R101","Coamo Thermal Springs Metagenome pCCFos1 vector Removed","metagenome","WGS",NA,"Puerto Rico",18.037944,-66.374333,"mgp20869"
"mgm4726716","aquatic biome","organic feature","anthropogenic environmental material","wastewater|sludge",NA,"201406181d","201406181d 1nitime","metagenome","WGS",NA,"Japan",33.650555,131.076903,"mgp20900"
"mgm4726717","aquatic biome","organic feature","anthropogenic environmental material","wastewater|sludge",NA,"201406203d","201406203d 3nitime","metagenome","WGS",NA,"Japan",33.650555,131.076903,"mgp20901"
"mgm4726718","aquatic biome","organic feature","anthropogenic environmental material","wastewater|sludge",NA,"201406269d","201406269d 9nitime","metagenome","WGS",NA,"Japan",33.650555,131.076903,"mgp20902"
"mgm4726719","aquatic biome","organic feature","anthropogenic environmental material","wastewater|sludge",NA,"201307053d","201307053d 3nitime","metagenome","WGS",NA,"Japan",33.650555,131.076903,"mgp20903"
"mgm4728655","aquatic biome","organic feature","anthropogenic environmental material","wastewater|sludge",NA,"20149dscaffolds","20149dscaffolds","metagenome","WGS",NA,"Japan",33.6507777777778,131.076916666667,"mgp21088"
"mgm4728683","aquatic biome","mesoscopic physical object","mud","wastewater|sludge",NA,"5N5","hesu5N","metagenome","WGS",NA,"China",32,118,"mgp21093"
"mgm4728684","aquatic biome","mesoscopic physical object","mud","wastewater|sludge",NA,"5N2","hesu5N","metagenome","WGS",NA,"China",32,118,"mgp21093"
"mgm4728685","aquatic biome","mesoscopic physical object","mud","wastewater|sludge",NA,"5N4","hesu5N","metagenome","WGS",NA,"China",32,118,"mgp21093"
"mgm4730755","aquatic biome","organic feature","anthropogenic environmental material","wastewater|sludge",NA,"20149dscaffolds","20149d scaffolds","metagenome","WGS",NA,"Japan",33.6498048,131.0767591,"mgp21331"
"mgm4730756","aquatic biome","organic feature","anthropogenic environmental material","wastewater|sludge",NA,"20133dscaffolds","20133d scaffolds","metagenome","WGS",NA,"Japan",33.6498048,131.0767591,"mgp21332"
"mgm4761314","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD10_S12_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761315","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD3_S15_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761316","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD7_S5_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761317","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD4_S18_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761318","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD6_S2_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761319","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD4_S18_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761320","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD7_S4_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761321","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD9_S8_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761322","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD10_S12_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761323","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD4_S18_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761324","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD10_S10_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761325","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD55E_S19_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761326","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD8_S7_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761327","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD3_S16_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761328","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD3_S15_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761329","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD2_S14_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761330","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD3_S16_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761331","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD8_S6_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761332","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD6_S2_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761333","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD3_S15_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761334","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD8_S6_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761335","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD6_S3_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761336","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD7_S5_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761337","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD8_S7_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761338","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD10_S10_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761339","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD3_S16_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761340","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD6_S2_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761341","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD9_S9_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761342","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD7_S4_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761343","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD3_S15_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761344","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD8_S7_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761345","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD3_S16_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761346","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD4_S17_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761347","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD7_S4_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761348","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD8_S6_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761349","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD7_S5_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761350","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD7_S5_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761351","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD4_S17_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761352","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD5_S1_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761353","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD8_S7_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761354","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD8_S7_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761355","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD6_S2_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761356","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD55E_S19_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761357","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD6_S3_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761358","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD9_S8_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761359","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD5_S1_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761360","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD7_S4_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761361","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD7_S5_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761362","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD6_S2_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761363","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD3_S16_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761364","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD7_S4_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761365","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD7_S5_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761366","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD55E_S19_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761367","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD8_S6_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761368","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD9_S8_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761369","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD6_S3_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761370","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD4_S17_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761371","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD9_S8_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761372","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD3_S16_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761373","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD6_S2_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761374","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD4_S18_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761375","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD55E_S19_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761376","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD9_S9_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761377","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD8_S6_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761378","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD6_S3_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761379","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD9_S9_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761380","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD9_S9_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761381","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD6_S3_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761382","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD3_S16_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761383","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD7_S4_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761384","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD8_S6_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761385","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD9_S8_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761386","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD3_S15_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761387","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD10_S10_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761388","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD6_S3_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761389","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD5_S1_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761390","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD5_S1_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761391","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD8_S7_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761392","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD9_S9_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761393","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD9_S8_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761394","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD55E_S19_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761395","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD55E_S19_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761396","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD10_S12_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761397","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD7_S4_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761398","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD10_S10_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761399","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD8_S6_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761400","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD4_S18_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761401","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD8_S7_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761402","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD8_S6_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761403","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD7_S5_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761404","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD3_S15_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761405","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD6_S2_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761406","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD4_S18_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761407","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD6_S3_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761408","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD4_S18_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761409","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD4_S17_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761410","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD4_S17_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761411","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD7_S4_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761412","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD9_S9_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761413","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD10_S10_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761414","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD2_S14_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761415","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD6_S2_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761416","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD3_S15_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761417","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD4_S18_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761418","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD10_S12_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761419","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD10_S12_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761420","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD55E_S19_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761421","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD10_S12_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761422","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD7_S5_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761423","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD4_S17_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761424","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SD10_S10_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761425","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD6_S3_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
"mgm4761426","aquatic biome","lake","sediment","microbial mat|biofilm",NA,"SSD10_S12_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"mgp82056"
